job_id,config,project,initial_numPass,is_success,max_numPass,final_fitness,final_iteration,optimal_iteration,first_improvement_iteration,convergence_90_iteration,total_evaluations,actual_executions,predictions,duration_seconds,prediction_rate,time_to_first_improvement_sec
646,FI-00,FruitCatching-37,17,False,21,25.504131652661066,145,,1.0,0,7008,7008,0,12135.0,0.0,83.6896551724138
647,FI-00,FruitCatching-38,17,False,19,24.5343137254902,50,,4.0,0,2448,2448,0,12102.0,0.0,968.16
648,FI-00,FruitCatching-39,14,False,19,23.98224394061649,72,,1.0,0,3504,3504,0,12180.0,0.0,169.16666666666666
649,FI-00,FruitCatching-4,20,False,21,25.195238095238096,66,,1.0,0,3216,3216,0,12088.0,0.0,183.15151515151516
650,FI-00,FruitCatching-40,20,False,22,25.829629629629636,67,,1.0,0,3264,3264,0,12127.0,0.0,181.0
651,FI-00,FruitCatching-41,16,False,17,23.856922398589063,37,,6.0,0,1824,1824,0,12129.0,0.0,1966.864864864865
652,FI-00,FruitCatching-5,1,False,13,19.219423726708374,112,,10.0,41,5424,5424,0,12085.0,0.0,1079.017857142857
653,FI-00,FruitCatching-6,19,False,20,25.685064935064936,135,,1.0,0,6528,6528,0,12069.0,0.0,89.4
654,FI-00,FruitCatching-7,5,False,12,22.063494746304062,22,,1.0,2,1104,1104,0,5116.0,0.0,232.54545454545456
655,FI-00,FruitCatching-8,2,False,14,22.582971648205906,149,,5.0,65,7200,7200,0,12118.0,0.0,406.6442953020134
656,FI-00,FruitCatching-9,8,False,9,20.528573682988394,92,,1.0,0,4464,4464,0,12101.0,0.0,131.53260869565216
657,FI-50,FruitCatching-1,1,False,5,20.811970485215863,181,,122.0,40,8736,4199,4537,12073.0,51.93452380952381,8137.602209944752
658,FI-50,FruitCatching-10,2,False,5,23.71033578508672,406,,398.0,18,19536,9309,10227,9954.0,52.349508599508596,9757.862068965518
659,FI-50,FruitCatching-11,12,False,13,28.759451354612917,156,,1.0,55,7536,3599,3937,12075.0,52.24256900212314,77.40384615384615
660,FI-50,FruitCatching-12,0,False,2,19.43929663688584,243,,1.0,3,11712,5603,6109,4744.0,52.16017759562842,19.52263374485597
661,FI-50,FruitCatching-13,1,False,8,21.90058025497876,506,,11.0,48,24336,11754,12582,12135.0,51.70118343195266,263.80434782608694
662,FI-50,FruitCatching-14,22,False,22,26.027272727272727,141,,,0,6816,3557,3259,11012.0,47.81396713615024,
663,FI-50,FruitCatching-15,21,False,23,26.53844586923128,118,,5.0,0,5712,3002,2710,12229.0,47.443977591036415,518.1779661016949
664,FI-50,FruitCatching-16,7,False,23,26.475,101,,1.0,1,4896,2527,2369,3135.0,48.38643790849673,31.03960396039604
665,FI-50,FruitCatching-17,3,False,11,27.78192710999974,319,,1.0,27,15360,7303,8057,12161.0,52.454427083333336,38.122257053291534
666,FI-50,FruitCatching-18,9,False,22,25.94722714522644,114,,1.0,2,5520,2820,2700,12108.0,48.91304347826087,106.21052631578947
667,FI-50,FruitCatching-19,18,False,22,26.1397517279414,144,,1.0,0,6960,3580,3380,11430.0,48.56321839080459,79.375
668,FI-50,FruitCatching-2,12,False,15,23.452720104759152,121,,2.0,0,5856,3069,2787,11832.0,47.5922131147541,195.5702479338843
669,FI-50,FruitCatching-20,20,False,20,25.348809523809525,100,,,0,4848,2509,2339,11285.0,48.246699669967,
670,FI-50,FruitCatching-21,18,False,21,25.587698412698412,100,,1.0,0,4848,2527,2321,7524.0,47.87541254125413,75.24
671,FI-50,FruitCatching-22,5,False,13,27.29737131544085,386,,1.0,23,18576,9011,9565,12050.0,51.4911714039621,31.21761658031088
672,FI-50,FruitCatching-23,5,False,12,27.416345622256472,338,,1.0,37,16272,7774,8498,12044.0,52.22468043264503,35.633136094674555
673,FI-50,FruitCatching-24,17,False,17,24.491372457850268,98,,,0,4752,2471,2281,12154.0,48.00084175084175,
674,FI-50,FruitCatching-25,2,False,11,27.465193011522828,394,,1.0,26,18960,9050,9910,12037.0,52.267932489451475,30.550761421319795
675,FI-50,FruitCatching-26,16,False,17,25.45694570077733,180,,16.0,0,8688,4222,4466,12136.0,51.40423572744015,1078.7555555555557
676,FI-50,FruitCatching-27,17,False,19,25.33189807120125,136,,1.0,0,6576,3170,3406,12079.0,51.79440389294404,88.81617647058823
677,FI-50,FruitCatching-28,26,False,26,27.454761904761902,101,,,0,4896,2543,2353,9939.0,48.05964052287582,
678,FI-50,FruitCatching-29,21,False,24,27.054891626818097,149,,9.0,0,7200,3655,3545,12079.0,49.236111111111114,729.6040268456376
679,FI-50,FruitCatching-3,12,False,15,25.1554822994488,281,,1.0,0,13536,6468,7068,12074.0,52.21631205673759,42.96797153024911
680,FI-50,FruitCatching-30,13,False,16,25.899417972623088,171,,1.0,45,8256,3890,4366,12141.0,52.882751937984494,71.0
681,FI-50,FruitCatching-31,15,False,17,27.020600847517592,137,,1.0,10,6624,3236,3388,12086.0,51.14734299516909,88.21897810218978
682,FI-50,FruitCatching-32,22,False,23,25.71170594178808,100,,1.0,0,4848,2556,2292,7781.0,47.277227722772274,77.81
683,FI-50,FruitCatching-33,17,False,19,24.73769841269841,115,,2.0,0,5568,2839,2729,12161.0,49.01221264367816,211.49565217391304
684,FI-50,FruitCatching-34,24,False,25,26.43879781420765,171,,71.0,0,8256,4333,3923,12082.0,47.51695736434108,5016.502923976608
685,FI-50,FruitCatching-35,23,False,23,26.152380952380955,146,,,0,7056,3648,3408,12072.0,48.29931972789115,
686,FI-50,FruitCatching-36,4,False,15,24.393689430080364,224,,1.0,3,10800,5352,5448,12056.0,50.44444444444445,53.82142857142857
687,FI-50,FruitCatching-37,17,False,18,27.7363097646716,187,,2.0,92,9024,4363,4661,12096.0,51.6511524822695,129.36898395721926
688,FI-50,FruitCatching-38,17,False,20,25.560011562024595,117,,4.0,0,5664,2947,2717,12104.0,47.96963276836158,413.8119658119659
689,FI-50,FruitCatching-39,14,False,15,24.16250671501342,124,,1.0,0,6000,2864,3136,12058.0,52.26666666666666,97.24193548387096
690,FI-50,FruitCatching-4,20,False,21,28.463002906318508,176,,1.0,17,8496,4051,4445,12094.0,52.318738229755176,68.7159090909091
691,FI-50,FruitCatching-40,20,False,23,25.97700617283951,138,,1.0,0,6672,3471,3201,12171.0,47.976618705035975,88.19565217391305
692,FI-50,FruitCatching-41,16,False,17,23.85071849446849,75,,36.0,0,3648,1894,1754,12169.0,48.08114035087719,5841.12
693,FI-50,FruitCatching-5,1,False,1,21.869610368527,340,,,21,16368,7926,8442,12074.0,51.57624633431085,
694,FI-50,FruitCatching-6,19,False,20,25.98131949462428,37,,1.0,0,1824,891,933,3592.0,51.151315789473685,97.08108108108108
695,FI-50,FruitCatching-7,5,False,13,26.969130886336806,150,,1.0,41,7248,3471,3777,12065.0,52.11092715231788,80.43333333333334
696,FI-50,FruitCatching-8,2,False,4,28.255708975020795,447,,1.0,37,21504,10340,11164,12101.0,51.91592261904761,27.07158836689038
697,FI-50,FruitCatching-9,8,False,11,24.988401354291053,181,,16.0,14,8736,4155,4581,12073.0,52.43818681318682,1067.2265193370165
698,FI-70,FruitCatching-1,1,False,2,24.292214165111567,592,,326.0,61,28464,8198,20266,12062.0,71.19870713884204,6642.25
699,FI-70,FruitCatching-10,2,False,3,24.884073603498383,435,,271.0,20,20928,6002,14926,11032.0,71.32071865443424,6872.809195402298
700,FI-70,FruitCatching-11,12,False,13,28.7915025455502,130,,1.0,37,6288,1866,4422,12063.0,70.32442748091603,92.7923076923077
701,FI-70,FruitCatching-12,0,False,2,19.071353384864224,302,,57.0,12,14544,4229,10315,11314.0,70.92271727172718,2135.4238410596026
702,FI-70,FruitCatching-13,1,False,6,20.39460683328754,289,,17.0,9,13920,4101,9819,12079.0,70.53879310344827,710.5294117647059
703,FI-70,FruitCatching-14,22,False,24,26.577272727272728,124,,24.0,0,6000,1967,4033,7382.0,67.21666666666667,1428.774193548387
704,FI-70,FruitCatching-15,21,False,22,28.7008516668827,203,,5.0,5,9792,3037,6755,12074.0,68.98488562091504,297.38916256157637
705,FI-70,FruitCatching-16,7,False,25,27.1,214,,1.0,4,10320,3336,6984,7465.0,67.67441860465117,34.88317757009346
706,FI-70,FruitCatching-17,3,False,11,28.455441663874183,338,,1.0,31,16272,4637,11635,12084.0,71.50319567354965,35.751479289940825
707,FI-70,FruitCatching-18,9,False,16,28.670376425289952,201,,1.0,16,9696,2748,6948,12069.0,71.65841584158416,60.04477611940298
708,FI-70,FruitCatching-19,18,False,19,28.093674041177223,219,,1.0,76,10560,3096,7464,12066.0,70.68181818181817,55.0958904109589
709,FI-70,FruitCatching-2,12,False,17,23.65390835579515,147,,1.0,0,7104,2418,4686,9715.0,65.96283783783784,66.08843537414965
710,FI-70,FruitCatching-20,20,False,20,25.348809523809525,160,,,0,7728,2555,5173,11630.0,66.93840579710145,
711,FI-70,FruitCatching-21,18,False,21,25.587698412698412,100,,1.0,0,4848,1603,3245,5110.0,66.93481848184818,51.1
712,FI-70,FruitCatching-22,5,False,10,28.42097012816938,224,,1.0,35,10800,3159,7641,12119.0,70.75,54.10267857142857
713,FI-70,FruitCatching-23,5,False,8,26.18062729995571,254,,1.0,29,12240,3532,8708,12109.0,71.14379084967321,47.67322834645669
714,FI-70,FruitCatching-24,17,False,17,25.370236061679684,168,,,0,8112,2559,5553,12135.0,68.45414201183432,
715,FI-70,FruitCatching-25,2,False,9,25.63983348559979,173,,1.0,15,8352,2448,5904,12096.0,70.6896551724138,69.91907514450867
716,FI-70,FruitCatching-26,16,False,17,26.03268998604332,194,,1.0,78,9360,2966,6394,12119.0,68.31196581196582,62.46907216494845
717,FI-70,FruitCatching-27,17,False,19,25.46847229970356,195,,4.0,0,9408,2826,6582,12114.0,69.96173469387756,248.4923076923077
718,FI-70,FruitCatching-28,26,False,26,27.454761904761902,113,,,0,5472,1880,3592,7092.0,65.64327485380117,
719,FI-70,FruitCatching-29,21,False,22,25.952272727272728,109,,9.0,0,5280,1721,3559,6479.0,67.40530303030303,534.9633027522937
720,FI-70,FruitCatching-3,12,False,15,25.222394280970303,158,,1.0,0,7632,2138,5494,12075.0,71.98637316561845,76.42405063291139
721,FI-70,FruitCatching-30,13,False,19,28.50418932532905,204,,1.0,44,9840,2953,6887,12084.0,69.989837398374,59.23529411764706
722,FI-70,FruitCatching-31,15,False,16,26.35902638066753,155,,1.0,2,7488,2126,5362,12070.0,71.60790598290599,77.87096774193549
723,FI-70,FruitCatching-32,22,False,23,25.71170594178808,100,,1.0,0,4848,1592,3256,6132.0,67.16171617161716,61.32
724,FI-70,FruitCatching-33,17,False,18,24.65079365079365,167,,3.0,0,8064,2656,5408,11817.0,67.06349206349206,212.28143712574848
725,FI-70,FruitCatching-34,24,False,24,26.244353369763207,174,,,0,8400,2730,5670,10692.0,67.5,
726,FI-70,FruitCatching-35,23,False,23,26.152380952380955,100,,,0,4848,1627,3221,5581.0,66.4397689768977,
727,FI-70,FruitCatching-36,4,False,10,26.243894178676516,193,,1.0,31,9312,2730,6582,12065.0,70.68298969072166,62.51295336787565
728,FI-70,FruitCatching-37,17,False,18,25.42791302590405,206,,1.0,0,9936,2881,7055,12092.0,71.00442834138487,58.69902912621359
729,FI-70,FruitCatching-38,17,False,20,27.32334566683664,167,,11.0,23,8064,2382,5682,12088.0,70.46130952380952,796.2155688622755
730,FI-70,FruitCatching-39,14,False,15,25.108464577552667,192,,5.0,10,9264,2705,6559,12081.0,70.80094991364422,314.609375
731,FI-70,FruitCatching-4,20,False,22,28.27780305088868,428,,5.0,42,20592,5869,14723,12043.0,71.49864024864024,140.6892523364486
732,FI-70,FruitCatching-40,20,False,21,25.184156090118247,160,,5.0,0,7728,2602,5126,12059.0,66.33022774327122,376.84375
733,FI-70,FruitCatching-41,16,False,16,23.64219576719576,145,,,0,7008,2303,4705,12125.0,67.13755707762557,
734,FI-70,FruitCatching-5,1,False,2,21.166264415615323,207,,52.0,14,9984,2968,7016,12096.0,70.2724358974359,3038.608695652174
735,FI-70,FruitCatching-6,19,False,20,26.559717284638637,98,,23.0,0,4752,1425,3327,10785.0,70.01262626262627,2531.173469387755
736,FI-70,FruitCatching-7,5,False,13,28.874763399915523,171,,1.0,65,8256,2318,5938,12083.0,71.9234496124031,70.66081871345028
737,FI-70,FruitCatching-8,2,False,4,22.03094088229295,189,,1.0,149,9120,2566,6554,12043.0,71.8640350877193,63.719576719576715
738,FI-70,FruitCatching-9,8,False,12,25.32342622124592,184,,4.0,10,8880,2545,6335,12051.0,71.34009009009009,261.9782608695652
739,TO-50,FruitCatching-1,1,False,16,23.105108276218026,157,,7.0,102,7584,3966,3618,12109.0,47.70569620253164,539.8917197452229
740,TO-50,FruitCatching-10,2,False,13,21.66111111111111,198,,6.0,36,9552,4953,4599,12046.0,48.14698492462311,365.03030303030306
741,TO-50,FruitCatching-11,12,False,14,23.701936057106,136,,6.0,6,6576,3339,3237,12093.0,49.22445255474452,533.5147058823529
742,TO-50,FruitCatching-12,0,False,2,16.0,111,,1.0,11,5376,2640,2736,7298.0,50.89285714285714,65.74774774774775
743,TO-50,FruitCatching-13,1,False,8,17.32857142857143,115,,15.0,15,5568,2949,2619,7605.0,47.036637931034484,991.9565217391304
744,TO-50,FruitCatching-14,22,False,22,25.977272727272727,100,,,0,4848,2540,2308,9207.0,47.60726072607261,
745,TO-50,FruitCatching-15,21,False,22,26.217017297802716,118,,1.0,0,5712,3024,2688,10434.0,47.05882352941176,88.42372881355932
746,TO-50,FruitCatching-16,7,False,25,27.1,101,,1.0,0,4896,2536,2360,6651.0,48.20261437908497,65.85148514851485
747,TO-50,FruitCatching-17,3,False,13,24.0,192,,1.0,30,9264,4479,4785,12043.0,51.651554404145074,62.72395833333333
748,TO-50,FruitCatching-18,9,False,22,25.863893812377874,121,,1.0,2,5856,3034,2822,12133.0,48.189890710382514,100.27272727272728
749,TO-50,FruitCatching-19,18,False,19,25.071028810896248,100,,1.0,0,4848,2536,2312,8362.0,47.68976897689769,83.62
750,TO-50,FruitCatching-2,12,False,17,23.813493215380007,114,,1.0,0,5520,2863,2657,12055.0,48.13405797101449,105.74561403508771
751,TO-50,FruitCatching-20,20,False,20,25.46785714285714,112,,,0,5424,2927,2497,12092.0,46.03613569321534,
752,TO-50,FruitCatching-21,18,False,23,26.05812324929972,125,,1.0,0,6048,3131,2917,12074.0,48.23082010582011,96.592
753,TO-50,FruitCatching-22,5,False,18,24.506932773109245,148,,1.0,6,7152,3686,3466,12042.0,48.461968680089484,81.36486486486487
754,TO-50,FruitCatching-23,5,False,16,23.54602864357438,177,,1.0,33,8544,4393,4151,12065.0,48.583801498127336,68.1638418079096
755,TO-50,FruitCatching-24,17,False,18,24.17069397314952,118,,65.0,0,5712,2926,2786,12079.0,48.77450980392157,6653.686440677966
756,TO-50,FruitCatching-25,2,False,17,23.71338716147591,179,,1.0,51,8640,4338,4302,12105.0,49.791666666666664,67.62569832402235
757,TO-50,FruitCatching-26,16,False,17,24.04832911586535,205,,1.0,0,9888,5095,4793,12065.0,48.472896440129446,58.853658536585364
758,TO-50,FruitCatching-27,17,False,19,24.28268210449184,171,,1.0,0,8256,4252,4004,12120.0,48.498062015503876,70.87719298245614
759,TO-50,FruitCatching-28,26,False,26,27.504761904761907,124,,,0,6000,3184,2816,12100.0,46.93333333333333,
760,TO-50,FruitCatching-29,21,False,22,25.952272727272728,148,,68.0,0,7152,3668,3484,12048.0,48.713646532438474,5535.5675675675675
761,TO-50,FruitCatching-3,12,False,17,24.202729873615205,151,,1.0,0,7296,3780,3516,12050.0,48.19078947368421,79.80132450331126
762,TO-50,FruitCatching-30,13,False,16,24.0,156,,1.0,14,7536,3747,3789,10546.0,50.27866242038217,67.6025641025641
763,TO-50,FruitCatching-31,15,False,17,24.1206893397891,114,,1.0,0,5520,2923,2597,10693.0,47.04710144927537,93.79824561403508
764,TO-50,FruitCatching-32,22,False,23,25.71170594178808,101,,1.0,0,4896,2545,2351,6867.0,48.0187908496732,67.99009900990099
765,TO-50,FruitCatching-33,17,False,18,24.40079365079365,112,,2.0,0,5424,2863,2561,12098.0,47.216076696165196,216.03571428571428
766,TO-50,FruitCatching-34,24,False,24,26.228921270997773,100,,,0,4848,2518,2330,6514.0,48.06105610561056,
767,TO-50,FruitCatching-35,23,False,23,26.152380952380955,120,,,0,5808,2983,2825,7980.0,48.63980716253444,
768,TO-50,FruitCatching-36,4,False,15,22.560060690943047,173,,1.0,18,8352,4393,3959,12078.0,47.40181992337165,69.8150289017341
769,TO-50,FruitCatching-37,17,False,19,24.59570123649408,226,,1.0,0,10896,5749,5147,12103.0,47.23751835535977,53.55309734513274
770,TO-50,FruitCatching-38,17,False,18,25.0,119,,10.0,0,5760,2958,2802,12078.0,48.645833333333336,1014.9579831932774
771,TO-50,FruitCatching-39,14,False,17,23.60962266899767,125,,20.0,0,6048,3124,2924,12132.0,48.34656084656085,1941.1200000000001
772,TO-50,FruitCatching-4,20,False,21,25.36393298059965,158,,18.0,0,7632,4005,3627,12044.0,47.52358490566038,1372.1012658227849
773,TO-50,FruitCatching-40,20,False,21,25.184744268077605,144,,1.0,0,6960,3589,3371,10906.0,48.433908045977006,75.7361111111111
774,TO-50,FruitCatching-41,16,False,18,24.210714285714285,70,,4.0,0,3408,1837,1571,12115.0,46.097417840375584,692.2857142857142
775,TO-50,FruitCatching-5,1,False,6,23.0,213,,76.0,105,10272,5075,5197,12091.0,50.59384735202492,4314.159624413145
776,TO-50,FruitCatching-6,19,False,21,25.985064935064933,142,,9.0,0,6864,3559,3305,8292.0,48.1497668997669,525.5492957746479
777,TO-50,FruitCatching-7,5,False,18,24.118005952380955,153,,5.0,39,7392,3880,3512,12048.0,47.51082251082251,393.72549019607845
778,TO-50,FruitCatching-8,2,False,7,16.736251167133513,187,,10.0,10,9024,4644,4380,12049.0,48.53723404255319,644.3315508021391
779,TO-50,FruitCatching-9,8,False,10,20.184833169289416,176,,1.0,0,8496,4386,4110,12075.0,48.37570621468927,68.60795454545455
780,TO-70,FruitCatching-1,1,False,2,19.0,145,,109.0,28,7008,2041,4967,7458.0,70.87614155251141,5606.358620689654
781,TO-70,FruitCatching-10,2,False,12,20.787011824464983,200,,8.0,26,9648,3161,6487,12044.0,67.23673300165838,481.76
782,TO-70,FruitCatching-11,12,False,18,23.439969215947983,177,,1.0,0,8544,2829,5715,12046.0,66.88904494382022,68.05649717514125
783,TO-70,FruitCatching-12,0,False,2,16.0,181,,1.0,19,8736,2548,6188,11413.0,70.83333333333334,63.055248618784525
784,TO-70,FruitCatching-13,1,False,9,16.735714285714284,191,,6.0,9,9216,3040,6176,12077.0,67.01388888888889,379.38219895287955
785,TO-70,FruitCatching-14,22,False,24,26.227272727272727,174,,87.0,0,8400,2774,5626,12109.0,66.97619047619048,6054.5
786,TO-70,FruitCatching-15,21,False,21,26.291223647009065,163,,,0,7872,2614,5258,11667.0,66.79369918699187,
787,TO-70,FruitCatching-16,7,False,23,26.1,101,,1.0,0,4896,1639,3257,6758.0,66.52369281045752,66.91089108910892
788,TO-70,FruitCatching-17,3,False,15,23.257260852573356,176,,9.0,7,8496,2668,5828,12104.0,68.5969868173258,618.9545454545455
789,TO-70,FruitCatching-18,9,False,16,25.0,174,,1.0,3,8400,2527,5873,12056.0,69.91666666666667,69.28735632183908
790,TO-70,FruitCatching-19,18,False,19,25.319426626757508,174,,1.0,0,8400,2779,5621,12108.0,66.91666666666667,69.58620689655173
791,TO-70,FruitCatching-2,12,False,18,23.74578066027249,168,,1.0,0,8112,2750,5362,12090.0,66.09960552268245,71.96428571428571
792,TO-70,FruitCatching-20,20,False,20,25.348809523809525,101,,,0,4896,1612,3284,7592.0,67.07516339869281,
793,TO-70,FruitCatching-21,18,False,21,25.587698412698412,105,,1.0,0,5088,1636,3452,7458.0,67.84591194968553,71.02857142857144
794,TO-70,FruitCatching-22,5,False,16,23.673758717353877,193,,1.0,21,9312,2921,6391,12061.0,68.63187285223368,62.49222797927462
795,TO-70,FruitCatching-23,5,False,10,20.342546892786743,104,,1.0,0,5040,1576,3464,7435.0,68.73015873015873,71.49038461538461
796,TO-70,FruitCatching-24,17,False,21,24.855386519605588,174,,17.0,0,8400,2761,5639,12060.0,67.13095238095238,1178.2758620689656
797,TO-70,FruitCatching-25,2,False,15,24.0,215,,1.0,22,10368,2979,7389,11959.0,71.26736111111111,55.623255813953485
798,TO-70,FruitCatching-26,16,False,19,24.625831461699885,196,,1.0,0,9456,3132,6324,12071.0,66.87817258883248,61.586734693877546
799,TO-70,FruitCatching-27,17,False,19,24.23294036148795,134,,17.0,0,6480,2041,4439,9453.0,68.50308641975309,1199.2611940298507
800,TO-70,FruitCatching-28,26,False,26,27.883333333333333,163,,,0,7872,2589,5283,12124.0,67.11128048780488,
801,TO-70,FruitCatching-29,21,False,22,25.952272727272728,174,,48.0,0,8400,2781,5619,11556.0,66.89285714285714,3187.862068965517
802,TO-70,FruitCatching-3,12,False,21,24.86666666666667,213,,1.0,0,10272,3377,6895,12086.0,67.12422118380063,56.74178403755869
803,TO-70,FruitCatching-30,13,False,16,25.0,138,,1.0,21,6672,1878,4794,9536.0,71.85251798561151,69.10144927536231
804,TO-70,FruitCatching-31,15,False,17,24.02584073177293,152,,1.0,0,7344,2450,4894,10709.0,66.63943355119825,70.45394736842105
805,TO-70,FruitCatching-32,22,False,24,26.04503927512141,186,,1.0,0,8976,2957,6019,10968.0,67.05659536541889,58.96774193548388
806,TO-70,FruitCatching-33,17,False,21,25.682583774250443,143,,7.0,0,6912,2266,4646,12051.0,67.21643518518519,589.9090909090909
807,TO-70,FruitCatching-34,24,False,24,26.244353369763207,184,,,0,8880,2865,6015,7358.0,67.73648648648648,
808,TO-70,FruitCatching-35,23,False,23,26.152380952380955,100,,,0,4848,1651,3197,5134.0,65.9447194719472,
809,TO-70,FruitCatching-36,4,False,12,21.709780107329124,171,,1.0,4,8256,2749,5507,9246.0,66.70300387596899,54.070175438596486
810,TO-70,FruitCatching-37,17,False,21,25.222429712625797,342,,30.0,0,16464,5350,11114,9585.0,67.50485908649175,840.7894736842105
811,TO-70,FruitCatching-38,17,False,18,25.0,159,,4.0,0,7680,2390,5290,5665.0,68.88020833333334,142.51572327044025
